year,gm,win_pct,gb
2018,139,0.55,-0.5
2018,138,0.54,-0.5
2018,137,0.55,0.5
2018,136,0.54,0.0
2018,135,0.54,-1.0
2018,134,0.54,-2.0
2018,133,0.54,-1.0
2018,132,0.54,-1.0
2018,131,0.53,-2.5
2018,130,0.53,-2.5
2018,129,0.53,-3.5
2018,128,0.52,-4.5
2018,127,0.53,-3.5
2018,126,0.53,-2.5
2018,125,0.54,-2.0
2018,124,0.53,-2.0
2018,123,0.54,-2.0
2018,122,0.53,-1.5
2018,121,0.53,-2.0
2018,120,0.53,-1.0
2018,119,0.54,-1.0
2018,118,0.54,0.0
2018,117,0.55,0.0
2018,116,0.55,0.0
2018,115,0.55,-0.5
2018,114,0.55,0.5
2018,113,0.55,0.0
2018,112,0.54,-1.0
2018,111,0.55,0.0
2018,110,0.55,1.0
2018,109,0.55,0.0
2018,108,0.55,-0.5
2018,107,0.55,0.5
2018,106,0.56,0.5
2018,105,0.56,1.5
2018,104,0.56,1.5
2018,103,0.55,1.5
2018,102,0.55,0.5
2018,101,0.55,0.5
2018,100,0.56,1.5
2018,99,0.56,1.5
2018,98,0.55,1.0
2018,97,0.56,1.5
2018,96,0.55,0.5
2018,95,0.55,-0.5
2018,94,0.55,0.5
2018,93,0.55,0.5
2018,92,0.54,-0.5
2018,91,0.54,-1.5
2018,90,0.54,-0.5
2018,89,0.54,-1.0
2018,88,0.55,-1.0
2018,87,0.54,-1.0
2018,86,0.55,-0.5
2018,85,0.54,-1.5
2018,84,0.54,-1.5
2018,83,0.53,-2.5
2018,82,0.52,-3.5
2018,81,0.53,-3.5
2018,80,0.54,-3.5
2018,79,0.54,-2.5
2018,78,0.54,-2.5
2018,77,0.55,-1.5
2018,76,0.54,-2.5
2018,75,0.53,-2.5
2018,74,0.53,-2.5
2018,73,0.52,-2.0
2018,72,0.53,-1.5
2018,71,0.54,-1.5
2018,70,0.53,-1.5
2018,69,0.54,-1.5
2018,68,0.53,-2.5
2018,67,0.52,-2.0
2018,66,0.52,-3.0
2018,65,0.51,-2.5
2018,64,0.5,-2.5
2018,63,0.51,-1.5
2018,62,0.5,-1.5
2018,61,0.49,-2.0
2018,60,0.5,-2.0
2018,59,0.49,-2.5
2018,58,0.48,-2.5
2018,57,0.47,-3.0
2018,56,0.46,-4.0
2018,55,0.47,-3.5
2018,54,0.46,-4.5
2018,53,0.47,-3.5
2018,52,0.46,-3.5
2018,51,0.45,-3.5
2018,50,0.46,-3.5
2018,49,0.45,-3.5
2018,48,0.44,-4.5
2018,47,0.43,-5.5
2018,46,0.43,-5.0
2018,45,0.42,-6.0
2018,44,0.41,-6.0
2018,43,0.4,-8.0
2018,42,0.38,-8.5
2018,41,0.39,-8.5
2018,40,0.4,-8.0
2018,39,0.41,-8.0
2018,38,0.42,-8.0
2018,37,0.43,-8.0
2018,36,0.44,-8.0
2018,35,0.43,-9.0
2018,34,0.44,-8.0
2018,33,0.45,-7.0
2018,32,0.47,-6.0
2018,31,0.45,-7.0
2018,30,0.43,-8.0
2018,29,0.41,-9.0
2018,28,0.43,-8.0
2018,27,0.44,-7.0
2018,26,0.46,-7.0
2018,25,0.48,-7.0
2018,24,0.46,-6.5
2018,23,0.48,-5.0
2018,22,0.5,-5.0
2018,21,0.52,-4.0
2018,20,0.5,-4.5
2018,19,0.47,-4.5
2018,18,0.44,-4.5
2018,17,0.47,-4.0
2018,16,0.44,-5.0
2018,15,0.4,-5.0
2018,14,0.36,-5.5
2018,13,0.31,-6.5
2018,12,0.33,-5.5
2018,11,0.36,-4.5
2018,10,0.4,-3.5
2018,9,0.33,-4.0
2018,8,0.25,-4.0
2018,7,0.29,-3.5
2018,6,0.33,-2.5
2018,5,0.4,-1.5
2018,4,0.5,-0.5
2018,3,0.33,-1.0
2018,2,0.0,-2.0
2018,1,0.0,-1.0
2017,162,0.64,11.0
2017,161,0.64,11.0
2017,160,0.64,10.0
2017,159,0.64,10.0
2017,158,0.64,10.0
2017,157,0.64,10.0
2017,156,0.63,9.0
2017,155,0.63,9.0
2017,154,0.64,9.0
2017,153,0.63,9.0
2017,152,0.63,8.5
2017,151,0.64,9.5
2017,150,0.64,9.5
2017,149,0.64,9.5
2017,148,0.65,9.5
2017,147,0.65,9.5
2017,146,0.64,10.0
2017,145,0.64,10.0
2017,144,0.64,9.0
2017,143,0.64,9.0
2017,142,0.65,10.0
2017,141,0.65,10.0
2017,140,0.66,10.0
2017,139,0.66,10.5
2017,138,0.67,11.5
2017,137,0.67,12.5
2017,136,0.68,13.5
2017,134,0.69,14.5
2017,135,0.68,14.5
2017,133,0.69,16.0
2017,132,0.69,16.0
2017,131,0.69,17.0
2017,130,0.7,18.0
2017,129,0.71,19.0
2017,128,0.71,20.0
2017,127,0.72,21.0
2017,126,0.71,21.0
2017,125,0.71,21.0
2017,124,0.72,21.0
2017,123,0.72,20.5
2017,122,0.71,20.0
2017,121,0.72,20.0
2017,120,0.72,19.0
2017,119,0.71,18.5
2017,118,0.71,18.5
2017,117,0.71,18.0
2017,116,0.71,17.0
2017,115,0.7,16.0
2017,114,0.71,16.0
2017,113,0.71,15.5
2017,112,0.71,15.0
2017,111,0.71,15.5
2017,110,0.71,14.5
2017,109,0.71,14.0
2017,108,0.7,14.0
2017,107,0.7,14.0
2017,106,0.71,14.5
2017,105,0.7,14.0
2017,104,0.7,13.0
2017,103,0.7,13.0
2017,102,0.7,12.5
2017,101,0.69,12.5
2017,100,0.69,11.5
2017,99,0.69,10.5
2017,98,0.68,10.5
2017,97,0.68,9.5
2017,96,0.69,10.5
2017,95,0.69,11.0
2017,94,0.69,10.5
2017,93,0.69,10.5
2017,92,0.68,9.5
2017,91,0.68,8.5
2017,90,0.68,7.5
2017,89,0.67,6.5
2017,88,0.67,5.5
2017,87,0.67,5.5
2017,86,0.66,4.5
2017,85,0.66,3.5
2017,84,0.65,2.5
2017,83,0.66,3.5
2017,82,0.66,3.5
2017,81,0.65,2.5
2017,80,0.65,1.5
2017,79,0.66,1.5
2017,78,0.65,1.5
2017,77,0.66,2.5
2017,76,0.66,2.5
2017,75,0.65,2.5
2017,74,0.65,1.5
2017,73,0.64,0.5
2017,72,0.64,-0.5
2017,71,0.63,-0.5
2017,70,0.63,-1.0
2017,69,0.62,-1.0
2017,68,0.62,-1.0
2017,67,0.61,-1.0
2017,66,0.62,0.0
2017,65,0.62,0.0
2017,64,0.61,-1.5
2017,63,0.6,-2.5
2017,62,0.6,-2.5
2017,61,0.59,-2.0
2017,60,0.58,-2.0
2017,59,0.59,-1.0
2017,58,0.6,-0.5
2017,57,0.61,0.5
2017,56,0.61,0.5
2017,55,0.6,-0.5
2017,54,0.61,0.5
2017,53,0.62,0.5
2017,52,0.62,-0.5
2017,51,0.61,-1.5
2017,50,0.6,-1.5
2017,49,0.59,-2.5
2017,48,0.58,-2.5
2017,47,0.57,-3.5
2017,46,0.59,-2.5
2017,45,0.58,-2.0
2017,44,0.57,-2.0
2017,43,0.58,-2.0
2017,42,0.57,-2.0
2017,41,0.56,-2.5
2017,40,0.55,-3.0
2017,39,0.56,-2.0
2017,38,0.58,-1.5
2017,37,0.59,-0.5
2017,36,0.58,-1.5
2017,35,0.57,-2.5
2017,34,0.59,-1.5
2017,33,0.58,-1.5
2017,32,0.56,-2.0
2017,31,0.55,-2.0
2017,30,0.53,-2.0
2017,29,0.52,-2.5
2017,28,0.54,-2.0
2017,27,0.52,-2.5
2017,26,0.54,-2.0
2017,25,0.52,-3.0
2017,24,0.5,-3.0
2017,23,0.48,-3.5
2017,22,0.45,-4.0
2017,21,0.48,-4.0
2017,20,0.45,-5.0
2017,19,0.47,-4.0
2017,18,0.44,-4.0
2017,17,0.47,-3.0
2017,16,0.5,-2.0
2017,15,0.47,-3.0
2017,14,0.5,-2.0
2017,13,0.54,-1.5
2017,12,0.58,-0.5
2017,11,0.55,-1.0
2017,10,0.5,-2.0
2017,9,0.56,-1.5
2017,8,0.5,-2.0
2017,7,0.57,-2.0
2017,6,0.5,-2.0
2017,5,0.6,-1.0
2017,4,0.75,0.0
2017,3,0.67,0.0
2017,2,0.5,-1.0
2017,1,1.0,0.0
2016,162,0.56,4.0
2016,161,0.57,5.0
2016,160,0.57,6.0
2016,159,0.57,7.0
2016,158,0.57,7.0
2016,157,0.57,7.0
2016,156,0.58,8.0
2016,155,0.57,7.0
2016,154,0.57,7.0
2016,153,0.57,6.0
2016,152,0.57,6.0
2016,151,0.56,5.0
2016,150,0.57,6.0
2016,149,0.56,5.0
2016,148,0.57,5.0
2016,147,0.56,4.0
2016,146,0.56,4.0
2016,145,0.57,5.0
2016,144,0.56,4.0
2016,143,0.57,4.0
2016,142,0.56,3.0
2016,141,0.57,4.0
2016,140,0.56,4.0
2016,139,0.57,5.0
2016,138,0.57,4.0
2016,137,0.56,4.0
2016,136,0.56,3.0
2016,135,0.56,2.0
2016,134,0.55,2.0
2016,133,0.56,1.5
2016,132,0.55,1.5
2016,131,0.56,1.5
2016,130,0.56,2.0
2016,129,0.56,2.0
2016,128,0.55,1.0
2016,127,0.56,2.0
2016,126,0.56,3.0
2016,125,0.56,2.0
2016,124,0.56,1.0
2016,123,0.55,0.5
2016,122,0.55,-0.5
2016,121,0.55,-0.5
2016,120,0.56,0.5
2016,119,0.56,1.5
2016,118,0.56,0.5
2016,117,0.56,-1.0
2016,116,0.56,-1.0
2016,115,0.56,-1.0
2016,114,0.56,-1.0
2016,113,0.57,0.0
2016,112,0.56,-1.0
2016,111,0.56,-1.0
2016,110,0.55,-2.0
2016,109,0.55,-2.0
2016,108,0.56,-2.0
2016,107,0.55,-2.0
2016,106,0.56,-2.0
2016,105,0.56,-2.0
2016,104,0.56,-2.0
2016,103,0.56,-1.0
2016,102,0.56,-2.5
2016,101,0.56,-2.5
2016,100,0.56,-3.0
2016,99,0.56,-4.0
2016,98,0.55,-4.0
2016,97,0.56,-4.0
2016,96,0.55,-4.5
2016,95,0.56,-4.5
2016,94,0.55,-5.5
2016,93,0.56,-5.5
2016,92,0.57,-5.5
2016,91,0.56,-6.5
2016,90,0.56,-6.5
2016,89,0.55,-6.5
2016,88,0.55,-6.5
2016,87,0.55,-6.0
2016,86,0.56,-5.0
2016,85,0.56,-5.0
2016,84,0.56,-5.0
2016,83,0.55,-5.0
2016,82,0.55,-6.0
2016,81,0.54,-6.0
2016,80,0.54,-6.0
2016,79,0.54,-6.0
2016,78,0.54,-7.0
2016,77,0.53,-8.0
2016,76,0.54,-7.0
2016,75,0.55,-7.0
2016,74,0.55,-5.5
2016,73,0.55,-5.5
2016,72,0.54,-5.5
2016,71,0.54,-6.5
2016,70,0.53,-6.5
2016,69,0.52,-6.5
2016,68,0.51,-6.5
2016,67,0.52,-6.0
2016,66,0.52,-6.0
2016,65,0.51,-6.0
2016,64,0.52,-5.0
2016,63,0.52,-4.0
2016,62,0.53,-3.0
2016,61,0.52,-4.0
2016,60,0.53,-3.0
2016,59,0.53,-4.0
2016,58,0.53,-3.5
2016,57,0.53,-4.5
2016,56,0.52,-5.5
2016,55,0.51,-5.5
2016,54,0.52,-4.5
2016,53,0.53,-4.5
2016,52,0.52,-4.5
2016,51,0.53,-4.5
2016,50,0.52,-4.5
2016,49,0.51,-4.5
2016,48,0.52,-4.5
2016,47,0.51,-4.5
2016,46,0.5,-4.5
2016,45,0.49,-4.5
2016,44,0.48,-4.5
2016,43,0.49,-3.5
2016,42,0.5,-3.5
2016,41,0.51,-2.5
2016,40,0.52,-1.5
2016,39,0.51,-1.5
2016,38,0.53,-1.0
2016,37,0.54,0.0
2016,36,0.53,0.0
2016,35,0.51,0.0
2016,34,0.5,0.0
2016,33,0.52,1.0
2016,32,0.5,0.0
2016,31,0.52,0.0
2016,30,0.5,-1.0
2016,29,0.48,-1.0
2016,28,0.5,-0.5
2016,27,0.52,-0.5
2016,26,0.5,0.0
2016,25,0.48,0.0
2016,24,0.5,0.0
2016,23,0.52,0.0
2016,22,0.55,0.5
2016,21,0.57,1.5
2016,20,0.6,1.5
2016,19,0.63,2.5
2016,18,0.61,1.5
2016,17,0.59,0.5
2016,16,0.62,1.5
2016,15,0.6,1.0
2016,14,0.57,0.0
2016,13,0.62,0.5
2016,12,0.58,0.0
2016,11,0.64,0.5
2016,10,0.6,0.0
2016,9,0.56,-1.0
2016,8,0.5,-2.0
2016,7,0.57,-1.0
2016,6,0.67,0.0
2016,5,0.6,-1.0
2016,4,0.75,0.0
2016,3,1.0,1.0
2016,2,1.0,0.0
2016,1,1.0,0.0
2015,162,0.57,8.0
2015,161,0.57,7.0
2015,160,0.56,7.0
2015,159,0.56,6.0
2015,158,0.56,5.0
2015,157,0.56,6.0
2015,156,0.56,5.0
2015,155,0.56,6.0
2015,154,0.56,7.0
2015,153,0.57,8.0
2015,152,0.57,8.0
2015,151,0.57,7.0
2015,150,0.57,6.0
2015,149,0.57,7.0
2015,148,0.57,7.5
2015,147,0.58,8.5
2015,146,0.58,8.5
2015,145,0.58,7.5
2015,144,0.58,7.5
2015,143,0.58,7.5
2015,142,0.58,7.5
2015,141,0.57,7.5
2015,140,0.57,7.5
2015,139,0.58,8.5
2015,138,0.58,8.5
2015,137,0.58,8.5
2015,136,0.57,7.5
2015,135,0.57,7.5
2015,134,0.57,7.5
2015,133,0.56,6.5
2015,132,0.57,6.5
2015,131,0.56,5.5
2015,130,0.56,4.5
2015,129,0.56,3.5
2015,128,0.56,3.5
2015,127,0.56,2.5
2015,126,0.56,2.5
2015,125,0.55,2.5
2015,124,0.55,2.5
2015,123,0.54,1.5
2015,122,0.55,1.5
2015,121,0.55,1.5
2015,120,0.56,2.0
2015,119,0.56,2.0
2015,118,0.57,2.5
2015,117,0.56,2.5
2015,116,0.56,2.5
2015,115,0.56,2.5
2015,114,0.56,3.5
2015,113,0.56,2.5
2015,112,0.55,2.5
2015,111,0.56,3.0
2015,110,0.56,3.0
2015,109,0.57,3.0
2015,108,0.57,3.0
2015,107,0.57,2.0
2015,106,0.57,2.0
2015,105,0.57,2.5
2015,104,0.57,1.5
2015,103,0.56,1.5
2015,102,0.56,0.5
2015,101,0.55,0.5
2015,100,0.56,1.0
2015,99,0.57,2.0
2015,98,0.57,3.0
2015,97,0.57,3.0
2015,96,0.56,2.5
2015,95,0.56,2.5
2015,94,0.56,3.5
2015,93,0.57,3.5
2015,92,0.57,3.5
2015,91,0.56,3.5
2015,90,0.57,4.5
2015,89,0.56,4.5
2015,88,0.57,5.5
2015,87,0.56,5.5
2015,86,0.56,5.0
2015,85,0.55,4.0
2015,84,0.56,5.0
2015,83,0.55,4.0
2015,82,0.56,4.0
2015,81,0.56,3.0
2015,80,0.56,2.5
2015,79,0.56,1.5
2015,78,0.55,0.5
2015,77,0.56,1.0
2015,76,0.55,1.0
2015,75,0.56,2.0
2015,74,0.55,1.0
2015,73,0.55,1.0
2015,72,0.54,1.0
2015,71,0.55,1.0
2015,70,0.56,1.5
2015,69,0.55,0.5
2015,68,0.56,1.5
2015,67,0.57,2.5
2015,66,0.56,2.5
2015,65,0.57,2.5
2015,64,0.58,3.5
2015,63,0.59,3.5
2015,62,0.58,2.5
2015,61,0.59,2.5
2015,60,0.58,1.0
2015,59,0.58,1.0
2015,58,0.57,1.0
2015,57,0.56,0.5
2015,56,0.57,0.5
2015,55,0.56,0.5
2015,54,0.57,1.5
2015,53,0.58,2.0
2015,52,0.6,2.0
2015,51,0.59,2.0
2015,50,0.6,1.5
2015,49,0.59,0.5
2015,48,0.6,0.5
2015,47,0.6,-0.5
2015,46,0.61,1.0
2015,45,0.62,2.0
2015,44,0.61,2.0
2015,43,0.6,2.0
2015,42,0.62,2.0
2015,41,0.61,1.5
2015,40,0.6,1.5
2015,39,0.62,2.5
2015,38,0.63,3.5
2015,37,0.65,4.5
2015,36,0.64,4.5
2015,35,0.66,5.0
2015,34,0.65,4.0
2015,33,0.67,5.0
2015,32,0.69,5.5
2015,31,0.68,5.0
2015,30,0.67,4.5
2015,29,0.66,4.0
2015,28,0.64,4.0
2015,27,0.63,3.0
2015,26,0.65,3.5
2015,25,0.64,3.0
2015,24,0.67,3.0
2015,23,0.65,3.0
2015,22,0.64,3.0
2015,21,0.62,2.0
2015,20,0.6,1.0
2015,19,0.63,1.0
2015,18,0.61,1.0
2015,17,0.65,1.5
2015,16,0.62,0.5
2015,15,0.6,0.0
2015,14,0.64,0.0
2015,13,0.69,0.0
2015,12,0.75,1.5
2015,11,0.73,1.0
2015,10,0.7,0.0
2015,9,0.67,-1.0
2015,8,0.62,-1.0
2015,7,0.57,-1.0
2015,6,0.5,-1.0
2015,5,0.4,-2.0
2015,4,0.5,-2.0
2015,3,0.67,-1.0
2015,2,0.5,-1.0
2015,1,1.0,0.0
2014,162,0.58,6.0
2014,161,0.58,6.0
2014,160,0.57,6.0
2014,159,0.57,5.5
2014,158,0.57,4.5
2014,157,0.57,3.5
2014,156,0.57,4.5
2014,155,0.57,3.5
2014,154,0.57,3.5
2014,153,0.57,2.5
2014,152,0.57,2.0
2014,151,0.57,3.0
2014,150,0.57,4.0
2014,149,0.57,3.0
2014,148,0.57,2.0
2014,147,0.56,1.0
2014,146,0.57,2.5
2014,145,0.57,2.5
2014,144,0.57,3.5
2014,143,0.57,3.0
2014,142,0.56,2.0
2014,141,0.56,2.0
2014,140,0.56,2.0
2014,139,0.56,2.0
2014,138,0.56,2.0
2014,137,0.56,2.0
2014,136,0.56,2.0
2014,135,0.56,3.0
2014,134,0.57,4.5
2014,133,0.56,4.5
2014,132,0.56,4.0
2014,131,0.56,4.0
2014,130,0.56,3.0
2014,129,0.56,3.0
2014,128,0.55,3.0
2014,127,0.56,4.0
2014,126,0.56,3.0
2014,125,0.56,4.0
2014,124,0.56,5.0
2014,123,0.57,5.0
2014,122,0.57,4.5
2014,121,0.57,5.5
2014,120,0.57,4.5
2014,119,0.56,4.0
2014,118,0.56,3.0
2014,117,0.56,3.0
2014,116,0.57,3.0
2014,115,0.57,2.0
2014,114,0.56,2.0
2014,113,0.56,1.0
2014,112,0.56,2.0
2014,111,0.57,3.0
2014,110,0.56,2.0
2014,109,0.57,3.0
2014,108,0.56,2.5
2014,107,0.56,2.5
2014,106,0.56,1.0
2014,105,0.55,0.0
2014,104,0.55,-1.0
2014,103,0.54,-2.5
2014,102,0.55,-1.5
2014,101,0.55,-0.5
2014,100,0.55,-0.5
2014,99,0.55,-1.5
2014,98,0.55,-0.5
2014,97,0.56,0.5
2014,96,0.55,0.5
2014,95,0.55,-0.5
2014,94,0.55,0.5
2014,93,0.55,-0.5
2014,92,0.55,0.5
2014,91,0.56,0.0
2014,90,0.56,0.0
2014,89,0.56,1.0
2014,88,0.56,0.0
2014,87,0.55,-1.0
2014,86,0.56,-1.0
2014,85,0.56,0.0
2014,84,0.56,-0.5
2014,83,0.55,-1.5
2014,82,0.55,-2.5
2014,81,0.56,-2.5
2014,80,0.55,-3.5
2014,79,0.54,-3.5
2014,78,0.54,-4.5
2014,77,0.55,-4.5
2014,76,0.54,-4.5
2014,75,0.53,-4.5
2014,74,0.54,-4.5
2014,73,0.53,-5.5
2014,72,0.53,-6.5
2014,71,0.52,-7.0
2014,70,0.53,-7.0
2014,69,0.52,-8.0
2014,68,0.51,-9.0
2014,67,0.52,-8.0
2014,66,0.53,-8.0
2014,65,0.52,-9.0
2014,64,0.52,-10.0
2014,63,0.51,-10.0
2014,62,0.52,-9.0
2014,61,0.51,-8.5
2014,60,0.52,-7.5
2014,59,0.53,-7.5
2014,58,0.52,-8.0
2014,57,0.53,-7.0
2014,56,0.52,-8.0
2014,55,0.53,-7.0
2014,54,0.54,-6.0
2014,53,0.55,-5.0
2014,52,0.54,-5.0
2014,51,0.53,-6.0
2014,50,0.52,-6.0
2014,49,0.53,-5.0
2014,48,0.52,-5.0
2014,47,0.53,-4.0
2014,46,0.52,-4.0
2014,45,0.51,-5.0
2014,44,0.52,-4.0
2014,43,0.53,-4.0
2014,42,0.52,-4.5
2014,41,0.54,-3.5
2014,40,0.52,-4.5
2014,39,0.51,-4.5
2014,38,0.53,-3.5
2014,37,0.51,-4.5
2014,36,0.53,-3.5
2014,35,0.54,-2.5
2014,34,0.56,-2.5
2014,33,0.55,-3.5
2014,32,0.56,-2.5
2014,31,0.58,-1.5
2014,30,0.57,-1.5
2014,28,0.57,-0.5
2014,29,0.59,-0.5
2014,27,0.56,-1.5
2014,26,0.54,-1.5
2014,25,0.56,-0.5
2014,24,0.54,-0.5
2014,23,0.57,0.5
2014,22,0.59,1.0
2014,21,0.57,0.5
2014,20,0.6,1.0
2014,19,0.63,1.0
2014,18,0.61,1.0
2014,17,0.59,0.0
2014,16,0.62,0.0
2014,15,0.6,-1.0
2014,14,0.64,0.0
2014,13,0.69,1.0
2014,12,0.67,1.0
2014,11,0.64,0.0
2014,10,0.6,-0.5
2014,9,0.67,-0.5
2014,8,0.62,-0.5
2014,7,0.57,-1.5
2014,6,0.67,-0.5
2014,5,0.8,1.0
2014,4,0.75,1.0
2014,3,0.67,0.0
2014,2,1.0,1.0
2014,1,1.0,0.5
2013,162,0.57,11.0
2013,161,0.57,12.0
2013,160,0.57,12.0
2013,159,0.57,11.0
2013,158,0.58,11.0
2013,157,0.58,11.0
2013,156,0.58,10.5
2013,155,0.57,10.5
2013,154,0.57,10.5
2013,153,0.58,10.5
2013,152,0.57,9.5
2013,151,0.58,10.5
2013,150,0.57,9.5
2013,149,0.58,10.5
2013,148,0.58,11.5
2013,147,0.59,12.5
2013,146,0.59,12.5
2013,145,0.59,12.0
2013,144,0.59,13.0
2013,143,0.59,12.0
2013,142,0.58,11.0
2013,141,0.59,11.0
2013,140,0.59,12.0
2013,139,0.6,12.5
2013,138,0.6,13.5
2013,137,0.6,12.5
2013,136,0.6,11.5
2013,135,0.59,10.5
2013,134,0.59,10.5
2013,133,0.59,9.5
2013,132,0.58,8.5
2013,131,0.59,9.5
2013,130,0.58,9.5
2013,129,0.59,9.5
2013,128,0.59,10.5
2013,127,0.59,9.5
2013,126,0.59,8.5
2013,125,0.58,7.5
2013,124,0.58,7.5
2013,123,0.59,7.5
2013,122,0.59,8.5
2013,121,0.59,8.5
2013,120,0.58,7.5
2013,119,0.58,7.5
2013,118,0.58,7.5
2013,117,0.57,7.5
2013,116,0.57,6.5
2013,115,0.57,5.5
2013,114,0.56,5.5
2013,113,0.56,5.0
2013,112,0.55,5.0
2013,111,0.56,6.0
2013,110,0.55,5.5
2013,109,0.55,4.5
2013,108,0.55,3.5
2013,107,0.54,3.5
2013,106,0.54,2.5
2013,105,0.54,3.5
2013,104,0.54,2.5
2013,103,0.53,1.5
2013,102,0.53,0.5
2013,101,0.52,0.5
2013,100,0.53,1.5
2013,99,0.53,0.5
2013,98,0.52,0.5
2013,97,0.52,-0.5
2013,96,0.51,-0.5
2013,95,0.51,-1.5
2013,94,0.5,-2.5
2013,93,0.51,-2.5
2013,92,0.5,-2.5
2013,91,0.51,-1.5
2013,90,0.5,-1.5
2013,89,0.49,-2.5
2013,88,0.49,-3.5
2013,87,0.48,-4.5
2013,86,0.48,-4.5
2013,85,0.48,-3.5
2013,84,0.48,-3.5
2013,83,0.48,-2.5
2013,82,0.48,-2.5
2013,81,0.47,-4.0
2013,80,0.46,-5.0
2013,79,0.46,-6.0
2013,78,0.46,-6.0
2013,77,0.45,-6.0
2013,76,0.45,-7.0
2013,75,0.44,-8.0
2013,74,0.43,-8.5
2013,73,0.42,-9.5
2013,72,0.42,-9.5
2013,71,0.42,-8.5
2013,70,0.43,-8.0
2013,69,0.42,-8.0
2013,68,0.43,-7.5
2013,67,0.43,-7.5
2013,66,0.42,-8.5
2013,65,0.43,-8.5
2013,64,0.44,-7.5
2013,63,0.43,-8.5
2013,62,0.44,-7.5
2013,61,0.44,-7.5
2013,60,0.45,-7.5
2013,59,0.44,-7.5
2013,58,0.43,-8.5
2013,57,0.44,-7.5
2013,56,0.43,-7.5
2013,55,0.42,-8.5
2013,54,0.43,-7.5
2013,53,0.43,-6.5
2013,52,0.42,-7.5
2013,51,0.43,-7.5
2013,50,0.44,-7.0
2013,49,0.43,-7.5
2013,48,0.42,-7.0
2013,47,0.43,-6.0
2013,46,0.41,-7.0
2013,45,0.42,-6.0
2013,44,0.41,-7.0
2013,43,0.42,-7.0
2013,42,0.4,-7.0
2013,41,0.41,-7.0
2013,40,0.42,-6.0
2013,39,0.44,-5.5
2013,38,0.42,-6.5
2013,37,0.41,-7.5
2013,36,0.42,-7.0
2013,35,0.4,-7.0
2013,34,0.38,-7.0
2013,33,0.39,-6.5
2013,32,0.41,-6.0
2013,31,0.42,-5.5
2013,30,0.43,-5.5
2013,29,0.45,-4.5
2013,28,0.46,-3.5
2013,27,0.48,-3.5
2013,26,0.5,-2.5
2013,25,0.48,-3.5
2013,24,0.5,-2.5
2013,23,0.48,-3.5
2013,22,0.5,-3.5
2013,21,0.48,-3.5
2013,20,0.45,-4.5
2013,19,0.47,-3.5
2013,18,0.44,-5.0
2013,16,0.44,-6.0
2013,17,0.41,-6.0
2013,15,0.47,-3.5
2013,14,0.5,-3.0
2013,13,0.54,-2.0
2013,12,0.58,-1.5
2013,11,0.64,-0.5
2013,10,0.6,-1.0
2013,9,0.67,-0.5
2013,8,0.62,-0.5
2013,7,0.57,-0.5
2013,6,0.67,-1.0
2013,5,0.6,-1.0
2013,4,0.5,-1.0
2013,3,0.33,-1.0
2013,2,0.5,0.0
2013,1,1.0,0.0
2012,162,0.53,-8.0
2012,161,0.53,-9.0
2012,160,0.53,-8.0
2012,159,0.53,-9.0
2012,158,0.53,-9.0
2012,157,0.52,-10.0
2012,156,0.52,-10.0
2012,155,0.52,-10.0
2012,154,0.51,-10.0
2012,153,0.52,-10.0
2012,152,0.51,-11.0
2012,151,0.52,-10.0
2012,150,0.51,-10.0
2012,149,0.52,-9.0
2012,148,0.51,-9.0
2012,147,0.52,-7.5
2012,146,0.52,-7.5
2012,145,0.52,-7.5
2012,144,0.51,-7.5
2012,143,0.52,-7.0
2012,142,0.52,-6.0
2012,141,0.52,-5.5
2012,140,0.53,-4.5
2012,139,0.53,-5.5
2012,138,0.53,-4.5
2012,137,0.53,-4.5
2012,136,0.54,-4.5
2012,135,0.53,-4.5
2012,134,0.53,-4.5
2012,133,0.53,-4.5
2012,132,0.53,-4.5
2012,131,0.53,-3.5
2012,130,0.53,-3.5
2012,129,0.53,-2.5
2012,128,0.54,-2.0
2012,127,0.54,-2.0
2012,126,0.54,-3.0
2012,125,0.54,-2.5
2012,124,0.54,-1.5
2012,123,0.54,-0.5
2012,122,0.55,0.5
2012,121,0.55,-0.5
2012,120,0.54,-0.5
2012,119,0.55,0.5
2012,118,0.55,1.0
2012,117,0.55,0.0
2012,116,0.54,0.0
2012,115,0.54,-1.0
2012,114,0.54,-1.0
2012,113,0.54,0.0
2012,112,0.54,-1.5
2012,111,0.53,-1.5
2012,110,0.54,-0.5
2012,109,0.54,-0.5
2012,108,0.54,-0.5
2012,107,0.53,-0.5
2012,106,0.53,-1.0
2012,105,0.53,-1.0
2012,104,0.54,0.0
2012,103,0.54,0.0
2012,102,0.54,-1.0
2012,101,0.53,-2.0
2012,100,0.53,-3.0
2012,99,0.54,-2.5
2012,98,0.54,-2.5
2012,97,0.55,-1.5
2012,96,0.54,-1.5
2012,95,0.54,-2.5
2012,94,0.53,-2.5
2012,93,0.53,-3.0
2012,92,0.52,-3.0
2012,91,0.53,-2.0
2012,90,0.53,-1.5
2012,89,0.54,-0.5
2012,88,0.55,0.5
2012,87,0.54,0.5
2012,86,0.55,0.5
2012,85,0.55,0.5
2012,84,0.56,1.5
2012,83,0.55,0.5
2012,82,0.55,-0.5
2012,81,0.54,-1.5
2012,80,0.55,-1.0
2012,79,0.54,-1.0
2012,78,0.55,-1.0
2012,77,0.56,-1.0
