rk,name,age,pos,g,pa,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ba,obp,slg,ops,ops_plus,roba,tb,gdp,hbp,sh,sf,ibb,pos.1,awards,season,bats
44,Dennis Santana,25,P,14,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2021,Right
18,Dustin May,22,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
1,Will Smith,25,C,37,137,114,23,33,9,0,8,25,0,0,20,22,0.289,0.401,0.579,0.98,162.0,,66,2,2,0,1,1,,,2020,Right
17,Terrance Gore,29,DH,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
16,Zach McKinstry,25,UT,4,7,7,1,2,1,0,0,0,0,0,0,3,0.286,0.286,0.429,0.714,90.0,,3,1,0,0,0,0,,,2020,Left
15,Keibert Ruiz,21,C,2,8,8,1,2,0,0,1,1,0,0,0,3,0.25,0.25,0.625,0.875,126.0,,5,0,0,0,0,0,,,2020,Both
14,Matt Beaty,27,UT,21,54,50,8,11,1,0,2,5,0,0,2,14,0.22,0.278,0.36,0.638,72.0,,18,3,2,0,0,0,,,2020,Left
13,Gavin Lux,22,2B,19,69,63,8,11,2,0,3,8,1,0,6,19,0.175,0.246,0.349,0.596,59.0,,22,0,0,0,0,0,,,2020,Left
12,Edwin Ríos,26,3B,32,83,76,13,19,6,0,8,17,0,0,4,18,0.25,0.301,0.645,0.946,147.0,,49,2,2,0,1,0,,,2020,Left
11,Austin Barnes,30,C,29,104,86,14,21,3,0,1,9,3,0,13,24,0.244,0.353,0.314,0.667,84.0,,27,0,2,2,1,0,,,2020,Right
5,Justin Turner,35,3B,42,175,150,26,46,9,1,4,23,1,0,18,26,0.307,0.4,0.46,0.86,133.0,,69,2,6,0,1,0,,,2020,Right
10,Chris Taylor,29,UT,56,214,185,30,50,10,2,8,32,3,2,26,55,0.27,0.366,0.476,0.842,127.0,,88,3,2,1,0,0,,,2020,Right
9,Joc Pederson,28,DH,43,138,121,21,23,4,0,7,16,1,0,11,34,0.19,0.285,0.397,0.681,83.0,,48,5,5,0,0,0,,,2020,Left
8,Mookie Betts,27,RF,55,246,219,47,64,9,1,16,39,10,2,24,38,0.292,0.366,0.562,0.927,147.0,,123,2,2,0,1,1,,,2020,Right
7,Cody Bellinger,24,CF,56,243,213,33,51,10,0,12,30,6,1,30,42,0.239,0.333,0.455,0.789,112.0,,97,4,0,0,0,2,,,2020,Left
6,AJ Pollock,32,LF,55,210,196,30,54,9,0,16,34,2,2,12,45,0.276,0.314,0.566,0.881,132.0,,111,6,0,0,2,1,,,2020,Right
4,Corey Seager,26,SS,52,232,212,38,65,12,1,15,41,1,0,17,37,0.307,0.358,0.585,0.943,150.0,,124,8,1,0,2,0,,,2020,Left
3,Enrique Hernández,28,2B,48,148,139,20,32,8,1,5,20,0,1,6,31,0.23,0.27,0.41,0.68,81.0,,57,5,2,0,1,0,,,2020,Right
2,Max Muncy,29,1B,58,248,203,36,39,4,0,12,27,1,0,39,60,0.192,0.331,0.389,0.72,95.0,,79,3,4,0,2,2,,,2020,Left
20,Julio Urías,23,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Left
19,Scott Alexander,30,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Left
30,Clayton Kershaw,32,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Left
21,Jake McGee,33,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Left
31,Pedro Báez,32,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
38,Josh Sborz,26,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
37,Ross Stripling,30,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
22,Dennis Santana,24,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
35,Brusdar Graterol,21,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
34,Alex Wood,29,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
33,Tony Gonsolin,26,P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
32,Mitch White,25,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
36,Dylan Floro,29,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Left
29,Adam Kolarek,31,P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Left
27,Kenley Jansen,32,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Both
26,Joe Kelly,32,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
25,Blake Treinen,32,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
24,Victor González,24,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Left
23,Walker Buehler,25,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
28,Caleb Ferguson,23,P,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2020,Right
17,Edwin Ríos,25,CI,28,56,47,10,13,2,1,4,8,0,0,9,21,0.277,0.393,0.617,1.01,161.0,,29,1,0,0,0,0,,,2019,Left
13,Will Smith,24,C,54,196,170,30,43,9,0,15,42,2,0,18,52,0.253,0.337,0.571,0.907,133.0,,97,3,5,0,3,1,,,2019,Right
14,David Freese,36,1B,79,186,162,35,51,13,0,11,29,0,0,23,44,0.315,0.403,0.599,1.002,160.0,,97,7,1,0,0,0,,,2019,Right
15,Gavin Lux,21,2B,23,82,75,12,18,4,1,2,9,2,0,7,24,0.24,0.305,0.4,0.705,84.0,,30,0,0,0,0,0,,,2019,Left
16,Kristopher Negrón,33,UT,30,57,54,9,14,1,0,2,7,0,1,3,17,0.259,0.298,0.389,0.687,80.0,,21,1,0,0,0,1,,,2019,Right
20,Tyler White,28,1B,12,26,22,2,1,0,0,0,2,0,0,4,4,0.045,0.192,0.045,0.238,-31.0,,1,0,0,0,0,0,,,2019,Right
18,Kyle Garlick,27,OF,30,53,48,8,12,4,0,3,6,0,0,5,19,0.25,0.321,0.521,0.842,117.0,,25,0,0,0,0,1,,,2019,Right
19,Jedd Gyorko,30,IF,24,39,36,1,5,1,0,0,2,0,0,3,10,0.139,0.205,0.167,0.372,1.0,,6,2,0,0,0,0,,,2019,Right
11,Matt Beaty,26,UT,99,268,249,36,66,19,1,9,46,5,0,17,33,0.265,0.317,0.458,0.775,101.0,,114,6,2,0,0,2,,,2019,Left
21,Rocky Gale,31,C,5,15,15,1,2,0,0,0,0,0,0,0,7,0.133,0.133,0.133,0.267,-29.0,,2,1,0,0,0,0,,,2019,Right
12,Russell Martin,36,C,83,249,209,29,46,5,0,6,20,1,0,30,60,0.22,0.337,0.33,0.667,78.0,,69,1,8,0,2,3,,,2019,Right
34,Casey Sadler,28,P,23,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2019,Right
10,Alex Verdugo,23,OF,106,377,343,43,101,22,2,12,44,4,1,26,49,0.294,0.342,0.475,0.817,113.0,,163,8,2,0,6,1,,,2019,Left
9,Chris Taylor,28,UT,124,414,366,52,96,29,4,12,52,8,0,37,115,0.262,0.333,0.462,0.794,107.0,,169,6,4,2,5,3,,,2019,Right
8,Cody Bellinger,23,RF,156,661,558,121,170,34,3,47,115,15,5,95,108,0.305,0.406,0.629,1.035,167.0,,351,10,3,0,4,21,,,2019,Left
7,AJ Pollock,31,CF,86,342,308,49,82,15,1,15,47,5,1,23,74,0.266,0.327,0.468,0.795,107.0,,144,7,7,0,4,1,,,2019,Right
6,Joc Pederson,27,LF,149,514,450,83,112,16,3,36,74,1,1,50,111,0.249,0.339,0.538,0.876,126.0,,242,4,12,0,2,2,,,2019,Left
5,Justin Turner,34,3B,135,549,479,80,139,24,0,27,67,2,0,51,88,0.29,0.372,0.509,0.881,130.0,,244,11,14,0,5,1,,,2019,Right
4,Corey Seager,25,SS,134,541,489,82,133,44,1,19,87,1,0,44,98,0.272,0.335,0.483,0.817,112.0,,236,8,4,0,4,3,,,2019,Left
3,Enrique Hernández,27,2B,130,460,414,57,98,19,1,17,64,4,0,36,97,0.237,0.304,0.411,0.715,87.0,,170,9,6,0,4,3,,,2019,Right
2,Max Muncy,28,1B,141,589,487,101,122,22,1,35,98,4,1,90,149,0.251,0.374,0.515,0.889,132.0,,251,5,8,0,4,1,,,2019,Left
1,Austin Barnes,29,C,75,242,212,28,43,12,1,5,25,3,0,23,56,0.203,0.293,0.34,0.633,67.0,,72,8,5,0,2,3,,,2019,Right
23,Hyun Jin Ryu,32,P,28,67,51,3,8,1,0,1,3,0,0,4,23,0.157,0.218,0.235,0.453,20.0,,12,0,0,12,0,0,,,2019,Right
22,Travis d'Arnaud,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2019,Right
42,Jaime Schultz,28,P,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2019,Right
24,Walker Buehler,24,P,29,66,59,5,5,0,0,1,2,0,0,4,33,0.085,0.143,0.136,0.278,-25.0,,8,0,0,3,0,0,,,2019,Right
36,Yimi García,28,P,61,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,1,0,0,0,0,,,2019,Right
25,Clayton Kershaw,31,P,28,65,49,1,5,1,0,0,1,0,0,1,16,0.102,0.12,0.122,0.242,-35.0,,6,0,0,15,0,0,,,2019,Left
46,Josh Sborz,25,P,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2019,Right
45,Pedro Báez,31,P,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2019,Right
44,Adam Kolarek,30,P,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2019,Left
43,Zac Rosscup,31,P,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2019,Right
41,Scott Alexander,29,P,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2019,Left
39,Kenley Jansen,31,P,59,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2019,Both
38,Dylan Floro,28,P,46,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2019,Left
37,Caleb Ferguson,22,P,42,2,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,281.0,,2,0,0,0,0,0,,,2019,Right
40,JT Chargois,28,P,19,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2019,Both
35,Dennis Santana,23,P,3,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,167.0,,1,0,0,0,0,0,,,2019,Right
30,Tony Gonsolin,25,P,10,14,13,2,4,0,0,0,1,0,0,0,4,0.308,0.308,0.308,0.615,64.0,,4,0,0,1,0,0,,,2019,Right
26,Kenta Maeda,31,P,38,61,48,3,12,2,0,0,6,0,0,0,13,0.25,0.25,0.292,0.542,43.0,,14,0,0,13,0,0,,,2019,Right
28,Rich Hill,39,P,11,20,18,0,3,1,0,0,1,0,0,1,9,0.167,0.211,0.222,0.433,15.0,,4,0,0,1,0,0,,,2019,Left
29,Julio Urías,22,P,35,18,12,0,3,0,0,0,2,0,0,1,4,0.25,0.308,0.25,0.558,51.0,,3,0,0,5,0,0,,,2019,Left
27,Ross Stripling,29,P,27,24,20,1,3,0,0,0,1,0,0,2,7,0.15,0.227,0.15,0.377,4.0,,3,1,0,2,0,0,,,2019,Right
31,Dustin May,21,P,13,11,11,0,1,0,0,0,0,0,0,0,4,0.091,0.091,0.091,0.182,-51.0,,1,0,0,0,0,0,,,2019,Right
32,Brock Stewart,27,P,3,3,3,1,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1.0,154.0,,2,0,0,0,0,0,,,2019,Left
33,Joe Kelly,31,P,52,3,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,1,0,0,,,2019,Right
24,Alex Wood,27,P,31,50,44,1,2,0,0,0,0,1,0,0,25,0.045,0.045,0.045,0.091,-75.0,,2,0,0,6,0,0,,,2018,Right
14,Brian Dozier,31,2B,47,170,143,16,26,9,0,5,20,4,0,24,33,0.182,0.3,0.35,0.65,77.0,,50,5,1,0,2,0,,,2018,Right
25,Walker Buehler,23,P,22,47,43,1,7,0,0,0,1,0,0,2,21,0.163,0.2,0.163,0.363,1.0,,7,0,0,2,0,0,,,2018,Right
23,Clayton Kershaw,30,P,25,57,46,1,11,2,0,0,7,0,0,7,11,0.239,0.34,0.283,0.622,73.0,,13,0,0,4,0,0,,,2018,Left
22,Rocky Gale,30,C,3,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Right
21,Tim Locastro,25,OF,18,14,11,6,2,1,0,0,0,4,0,2,5,0.182,0.357,0.273,0.63,76.0,,3,0,1,0,0,0,,,2018,Right
20,Andrew Toles,26,OF,17,32,30,5,7,2,0,0,4,1,0,2,8,0.233,0.281,0.3,0.581,59.0,,9,1,0,0,0,1,,,2018,Left
19,Breyvic Valera,26,UT,20,34,29,4,5,0,0,0,4,0,0,4,4,0.172,0.273,0.172,0.445,26.0,,5,0,0,1,0,0,,,2018,Both
18,David Freese,35,CI,19,47,39,9,15,2,1,2,9,0,0,6,16,0.385,0.489,0.641,1.13,206.0,,25,0,2,0,0,0,,,2018,Right
17,Kyle Farmer,27,3B,39,77,68,1,16,4,1,0,9,0,0,5,15,0.235,0.312,0.324,0.635,74.0,,22,1,3,0,1,1,,,2018,Right
16,Alex Verdugo,22,OF,37,86,77,11,20,6,0,1,4,0,0,8,14,0.26,0.329,0.377,0.706,93.0,,29,4,0,1,0,0,,,2018,Left
15,Corey Seager,24,SS,26,115,101,13,27,5,1,2,13,0,0,11,17,0.267,0.348,0.396,0.744,103.0,,40,2,2,0,1,1,,,2018,Left
3,Logan Forsythe,31,2B,70,211,193,18,40,10,0,2,13,2,0,17,43,0.207,0.27,0.29,0.56,54.0,,56,5,0,0,1,1,,,2018,Right
13,Chase Utley,39,2B,87,187,164,18,35,10,1,1,14,3,1,17,34,0.213,0.305,0.305,0.61,68.0,,50,3,5,0,1,2,,,2018,Left
12,Austin Barnes,28,C,100,238,200,32,41,5,0,4,14,4,3,31,67,0.205,0.329,0.29,0.619,72.0,,58,7,6,1,0,4,,,2018,Right
11,Manny Machado,25,IF,66,296,267,36,73,14,2,13,42,6,1,25,53,0.273,0.338,0.487,0.825,122.0,,130,12,2,0,2,6,,,2018,Right
10,Max Muncy,27,CI,137,481,395,75,104,17,2,35,79,3,0,79,131,0.263,0.391,0.582,0.973,161.0,,230,4,5,0,2,6,,,2018,Left
9,Matt Kemp,33,OF,146,506,462,62,134,25,0,21,85,0,0,36,115,0.29,0.338,0.481,0.818,121.0,,222,14,1,0,7,2,,,2018,Right
8,Yasiel Puig,27,RF,125,444,405,60,108,21,1,23,63,15,5,36,87,0.267,0.327,0.494,0.82,120.0,,200,15,1,0,2,2,,,2018,Right
7,Enrique Hernández,26,CF,145,462,402,67,103,17,3,21,52,3,0,50,78,0.256,0.336,0.47,0.806,117.0,,189,3,1,4,5,5,,,2018,Right
5,Justin Turner,33,3B,103,426,365,62,114,31,1,14,52,2,1,47,54,0.312,0.406,0.518,0.924,151.0,,189,10,12,0,2,3,,,2018,Right
4,Chris Taylor,27,SS,155,604,536,85,136,35,8,17,63,9,6,55,178,0.254,0.331,0.444,0.775,110.0,,238,5,9,0,4,0,,,2018,Right
27,Kenta Maeda,30,P,39,40,32,0,3,0,0,0,0,0,0,0,9,0.094,0.094,0.094,0.188,-48.0,,3,1,0,8,0,0,,,2018,Right
2,Cody Bellinger,22,1B,162,632,557,84,145,28,7,25,76,14,1,69,151,0.26,0.343,0.47,0.814,120.0,,262,7,3,0,3,9,,,2018,Left
1,Yasmani Grandal,29,C,140,518,440,65,106,23,2,24,68,2,1,72,124,0.241,0.349,0.466,0.815,121.0,,205,12,3,0,3,1,,,2018,Both
26,Rich Hill,38,P,23,45,43,2,4,0,0,0,2,0,0,0,15,0.093,0.093,0.093,0.186,-49.0,,4,1,0,2,0,0,,,2018,Left
6,Joc Pederson,26,LF,148,443,395,65,98,27,3,25,56,1,5,40,85,0.248,0.321,0.522,0.843,125.0,,206,6,4,1,3,3,,,2018,Left
28,Ross Stripling,28,P,35,37,33,0,3,0,0,0,2,1,0,0,13,0.091,0.091,0.091,0.182,-50.0,,3,0,0,4,0,0,,,2018,Right
41,John Axford,35,P,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Right
29,Hyun Jin Ryu,31,P,16,30,26,4,7,1,0,0,2,0,0,2,13,0.269,0.321,0.308,0.629,74.0,,8,0,0,2,0,0,,,2018,Right
52,Dylan Floro,27,P,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Left
51,Tony Cingrani,28,P,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Left
50,Pat Venditte,33,P,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Both
49,Kenley Jansen,30,P,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Both
48,Zac Rosscup,30,P,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Right
47,Erik Goeddel,29,P,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Right
45,Ryan Madson,37,P,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Left
44,Edward Paredes,31,P,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Left
43,Zach Neal,29,P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Right
42,Josh Fields,32,P,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Right
46,Yimi García,27,P,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2018,Right
40,Daniel Corcino,27,P,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Right
30,Scott Alexander,28,P,67,6,5,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,,0,0,0,1,0,0,,,2018,Left
38,Adam Liberatore,31,P,17,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Left
37,Julio Urías,21,P,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Left
36,Daniel Hudson,31,P,37,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Right
35,Wilmer Font,28,P,6,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,2,0,0,,,2018,Right
34,Brock Stewart,26,P,9,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Left
33,Dennis Santana,22,P,2,2,2,0,1,1,0,0,2,0,0,0,1,0.5,0.5,1.0,1.5,296.0,,2,0,0,0,0,0,,,2018,Right
32,Pedro Báez,30,P,53,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Right
31,Caleb Ferguson,21,P,28,5,5,0,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,10.0,,1,1,0,0,0,0,,,2018,Right
39,JT Chargois,27,P,35,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2018,Both
16,Trayce Thompson,26,OF,27,55,49,6,6,2,1,1,2,0,0,6,23,0.122,0.218,0.265,0.483,28.0,,13,0,0,0,0,1,,,2017,Right
17,Scott Van Slyke,30,UT,29,48,41,6,5,1,0,2,3,1,0,7,15,0.122,0.25,0.293,0.543,44.0,,12,0,0,0,0,1,,,2017,Right
18,Andre Ethier,35,LF,22,38,34,3,8,1,0,2,3,0,0,4,10,0.235,0.316,0.441,0.757,99.0,,15,0,0,0,0,1,,,2017,Left
19,Brett Eibner,28,OF,17,36,33,3,6,0,0,2,6,0,0,2,17,0.182,0.25,0.364,0.614,61.0,,12,0,1,0,0,0,,,2017,Right
20,Alex Verdugo,21,OF,15,25,23,1,4,0,0,1,1,0,1,2,4,0.174,0.24,0.304,0.544,44.0,,7,1,0,0,0,0,,,2017,Left
25,Mike Freeman,29,3B,4,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2017,Left
21,Kyle Farmer,26,UT,20,20,20,1,6,1,0,0,2,0,0,0,3,0.3,0.3,0.35,0.65,73.0,,7,2,0,0,0,0,,,2017,Right
22,Rob Segedin,28,CI,13,20,20,3,4,2,0,0,1,0,0,0,7,0.2,0.2,0.3,0.5,31.0,,6,0,0,0,0,0,,,2017,Right
23,Charlie Culberson,28,MI,15,15,13,0,2,1,0,0,1,0,0,2,4,0.154,0.267,0.231,0.497,35.0,,3,2,0,0,0,0,,,2017,Right
24,O'Koyea Dickson,27,LF,7,9,7,0,1,0,0,0,0,0,0,2,2,0.143,0.333,0.143,0.476,35.0,,1,0,0,0,0,1,,,2017,Right
14,Andrew Toles,25,OF,31,102,96,17,26,3,0,5,15,0,1,5,16,0.271,0.314,0.458,0.772,102.0,,44,3,1,0,0,0,,,2017,Left
15,Franklin Gutiérrez,34,LF,35,63,56,8,13,3,0,1,8,0,1,7,16,0.232,0.317,0.339,0.657,76.0,,19,2,0,0,0,0,,,2017,Right
2,Cody Bellinger,21,1B,132,548,480,87,128,26,4,39,97,10,3,64,146,0.267,0.352,0.581,0.933,143.0,,279,5,1,0,3,13,,,2017,Left
13,Curtis Granderson,36,LF,36,132,112,16,18,2,0,7,12,2,0,18,33,0.161,0.288,0.366,0.654,73.0,,41,1,2,0,0,0,,,2017,Left
12,Adrián González,35,1B,71,252,231,14,56,17,0,3,30,0,1,16,43,0.242,0.287,0.355,0.642,70.0,,82,7,0,0,4,1,,,2017,Left
11,Austin Barnes,27,C,102,262,218,35,63,15,2,8,38,4,1,39,43,0.289,0.408,0.486,0.895,138.0,,106,6,5,0,0,1,,,2017,Right
10,Enrique Hernández,25,UT,140,342,297,46,64,24,2,11,37,3,0,41,80,0.215,0.308,0.421,0.729,92.0,,125,4,0,1,3,2,,,2017,Right
9,Chase Utley,38,2B,127,353,309,43,73,20,4,8,34,6,1,32,57,0.236,0.324,0.405,0.728,93.0,,125,3,9,1,2,0,,,2017,Left
8,Yasiel Puig,26,RF,152,570,499,72,131,24,2,28,74,15,6,64,100,0.263,0.346,0.487,0.833,119.0,,243,21,2,0,5,8,,,2017,Right
7,Joc Pederson,25,CF,102,323,273,44,58,20,0,11,35,4,3,39,68,0.212,0.331,0.407,0.738,96.0,,111,7,10,0,1,1,,,2017,Left
6,Chris Taylor,26,LF,140,568,514,85,148,34,5,21,72,17,4,50,142,0.288,0.354,0.496,0.85,123.0,,255,2,3,0,1,0,,,2017,Right
5,Justin Turner,32,3B,130,543,457,72,147,32,0,21,71,7,1,59,56,0.322,0.415,0.53,0.945,150.0,,242,12,19,1,7,5,,,2017,Right
4,Corey Seager,23,SS,145,613,539,85,159,33,0,22,77,4,2,67,131,0.295,0.375,0.479,0.854,126.0,,258,14,4,0,3,5,,,2017,Left
3,Logan Forsythe,30,2B,119,439,361,56,81,19,0,6,36,3,2,69,109,0.224,0.351,0.327,0.678,83.0,,118,12,4,0,5,1,,,2017,Right
27,Clayton Kershaw,29,P,24,59,49,6,9,1,0,0,2,0,0,4,13,0.184,0.245,0.204,0.449,22.0,,10,2,0,6,0,0,,,2017,Left
1,Yasmani Grandal,28,C,129,482,438,50,108,27,0,22,58,0,1,40,130,0.247,0.308,0.459,0.767,101.0,,201,10,0,1,3,0,,,2017,Both
26,Tim Locastro,24,LF,3,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2017,Right
34,Ross Stripling,27,P,48,9,9,2,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,2017,Right
28,Alex Wood,26,P,27,58,52,1,3,0,0,0,4,0,0,2,29,0.058,0.093,0.058,0.15,-58.0,,3,1,0,4,0,0,,,2017,Right
42,Josh Fields,31,P,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Right
52,Fabio Castillo,28,P,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Right
51,Chris Hatcher,32,P,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Both
50,Grant Dayton,29,P,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Left
49,Tony Cingrani,27,P,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Left
48,Sergio Romo,34,P,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Right
29,Rich Hill,37,P,23,49,45,1,5,1,0,0,4,0,0,0,18,0.111,0.146,0.133,0.279,-25.0,,6,0,2,1,1,0,,,2017,Left
46,Adam Liberatore,30,P,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Left
45,Walker Buehler,22,P,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Right
44,Edward Paredes,30,P,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Left
43,Brandon Morrow,32,P,43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Right
47,Wilmer Font,27,P,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Right
41,Tony Watson,32,P,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,2017,Left
